sentence_id	sentence	sentence_domain	source
39ff0e7fbcceffaa10c001643aac9150ea0176bcb56e3eed688838fafab5ebf3	Ama başka bazı firmalarda çıkıyor		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3a27638f4756062c243ac466cd4d05780958c10c2792232413ee83ce65c68487	Arza veriyor		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3a3ed1ef1f06a5dbe12624646f4071e7b77eec3a55dfc7f68dbdb1ae099a5402	Alt yapı sorgulama		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3a58ca8d6c2178f206836c59bc111778deb7b248f8372399c074c313fe094e07	Alt yapı sorgulamak istiyorum da		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3a6aafffe837b4f4a332f411791cc10cf8513e86a7c84daeb6f3c94dc9cf5754	Alt yapı sorgulamasında bulunmuş muydunuz  ?		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3a81c0e396ef6c6962c633ab0b5b0df0a4e8d858e20f1f10441f054f4e6305f0	Anladim insallah olur		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3a8529358ab6da65b43209f4918749af467e090d5f02b104f4c247e5ccbf587c	Daha önce türk Telekom ve Türk net kullandım		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3aa13c156ec73b3038b50854e42b25a8fd73cf36f0fc1d012b850ac219212d37	Ayrıca uydu dan internet veren firma var mı		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3aa2e58ffcbec26dedf645a8ab03447d1d7bc0e503dcce940f7532da9b73de11	Alt yapı sorgulamasında bulunmuş muydunuz ?ş		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3aaee27d3e72bf5e07bfd554e19c052fe9925175d1d2abf01bc598b8a9d95774	Ama memnun deyilim		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3ad0593acc87d2a87c6ad660c002e6376bb6cbb9ff8c6900390c048e031343e4	Daha önceden gıbırnet abonesiydim, tekrar hattımı gıbırnet e taşımak istiyorum		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3ad81947119682aae257af10ea9ffe6b63db34c0ccbcc3a688c8198b0c57ec2f	Dekontu  atıyım mi		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3b092b40f8c5573c4b2c0420668fe5446a6608181efa5ef1bd69725ce29beb88	Alt yapı sorgulaması yapamiyorum		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3b0a18ef12e709f66368b342de630ad9ee70143d94286ab7dd56ba0fc1424233	Cevap verecek kimse varmi		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3b125a94ad5d3a5706b308df44efc728fb31a5215422bf4c7df3dd16ccd3c446	Aynı port uzerınden gecıs saglayacagımız ıcın su ankı degerlerınızde hız alırsınız		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3b22331f2f234cbf653f74a7699a93321798ee17f85cdc8458569dde83ca4e01	Daha öncede buradan görüştük		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3b4a94234f0decd038c9d24066f8f081cb5e13f0de2c11978d0a3f291edec84b	Anasayfanızda benmi yanlış gördüm		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3b561988090fcc89b163c53ba3487644a84bd1ca738f1cd05b2f6f3fab5c8926	Ama dönen olmadi		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3b6be4574e4f823d5b2a9e4d86d5e3a42d67ca0427c25cd9b31275f1bf072c0e	Doğruluguna emin olabilirmiyim?		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3b846ce6d5e778e6f3ce5426722df322a718ec705a165225c091f14690e88454	Altyapı sorgulaması gerçekleştiriyorum		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3ba6fceedbdb8608ee70c764c19b125b02f4d59ef1821b471997f989d3eced72	Cihan Bal		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3ba8beef5123eeebd0ee8b3e45c34d653364198e0b8f0d6a9a55c8e598745e7c	Alt yapı olmayan binaya internet verebiliyormusunjz		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3bcc07f8c60380e5a78225260dafb079c45075a449e039908d31ccb8d54360cd	Ama şuanda mevcut İnternet kullanıyorum		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3bda6142983a8f0d80071b01ac6fe66aa46c900ed759b24c71398476e3824a24	Ama bugün basvursam ne zaman aktif olur		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3bdd89622f5f54e5199066099501ec0552cea556fcf9369e0c5d4d50f38fe7a1	Demek ki mudahale edılmıs ve duzelmıs		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3c04c113d73dcfc946090922c3f61d7fb6fe4383c421797ab28c21e657767f9c	Alt yapı  adsl , vdsl  ,fiber hangisini destekliyor		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3c173c6f07e03f8bbc7bc9c1ec897f0486e104271ff6de03c826d1c913823e33	Dsmart netten geçiş yapmak istiyorum		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3c233bdc583f54caffc1242597f4b1abde424e8ef42390185af8163cd8571ee6	Alt yapiyı kendine ayırıyor		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3c25200005e5747bc1bee96031f5305603cf1617f437d1749d3d77cefdfb60ba	Ama iletişime gecemiyorum		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3c4babbfb6bcb267ffda1104992af31ed13f625b9a890a309308b8b1556144fa	Darica fevziçakmak mahallesinde fiber internet var mi		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3c65ffbec4cdf4a5a724eab7c2afd9404b9121f396fc1ea3bfb77bf2556f6102	Alt yapı sorgulama takılıyor		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3c824addda6c17f9ba78767e9f29c14fac0d06122e43e31074dacec857048892	Alt yapı sorgulmasını yaparmısınız		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3cbc782c39633ddf472aa30d197b5b672f1d4f68a891c705eb88eabbb67997f2	Daha sayalımmı		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3cf20134164925e5ee0d57afb557cde00c8224f8ab16520de85ba54e6a9d9ec2	Alt yapı		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3d01287ba847af4bb3c6a1e246b03cc8cf7a802d326fbb280e540b8ac9c77867	Ama eski öperatörümde böyle bir ücret ödemiyordum, size özel bişey mi bu		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3d0f913748ad0eb286144d6d844aa821f977bbc5fb0ed85d2e331454c19556e9	Altyapı sorgulamada bucak bölümünde mahalle çıkmıyor. Çorum merkezde oturuyoruz		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3d67d37a9fc3485eacd10d85eebc7bf091542342b643e0a5862e15b1b1430461	Ama şuan çok pahalı		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3da7872e2fc6fa6d84f4ce54560f29b3ecccffa7280158a62bcb8920af1b1d24	Cihaz veriyormusunuz		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3db9dbd83c1f6c5b67000751b303d6acb5b7a800690864f73769917dde077349	Anladım kendi modemi izin kullanamıyoruz yani doğru mu anliyorum		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3dbaae47cb62261fddf77c3fb271a6b9d5d5619215e2302f15ea243ab866d1ff	Artırma  imkanı yokmu		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3dc0e56afecb6cbf718bbc3d71e53308ddd0e9bf02e4265670f7b76f9e06c7f1	Ayriyeten modem kurmaya sizin ekibiniz mi geliyor ?		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3dc3d413942f5064e54a73c208ff4c9b0bf1a3347ae5cbe66ebdc578265a5c9b	Anladim kesin bir fiyat yok öyleyse		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3de1d1ad161960a47531f9a2601ba4509d4bdcda6fe0a9c900704bd1c44f762a	Cikarsam		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3e017ce3344aa906636b08a36573c5568fccc44e78007678a3ca556f6f9a9e68	Antensiz modellerde odalar arasi problem olurmu		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3e074b2e57d7621d4587d3fff02e4959c595fd3a2322f01ea12a6db3b442d784	Alt yapi sorgulama		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3e2463e1c54305d0c468a59307075ae1e6454ca2c5ae6b940beb379660418ef5	Ama niye gibirgibir degil		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3e38a2995f1612e1247510b256fcc564e6dd9f7f82680be2ae82c4e7c8b97d06	Arkadaşlar telefonu açabilirmi		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3e5919ff11d05ee524f29fc8bdd42fc9c20f80dbfe794adefd85f8616cf5a7c4	Anladım peki sizde fiyat garantisi vs var mı		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3e5e0b14a171f7ef4b39b9d84d0cee3b361c8823f0b207cc3abde0cef5ca3792	Anladım efendim bu şekilde olacak fiyatlar		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3e61b8dca4a5e277c240deecd2b7d959fb1aa4c580d6e0246f1765c058f11600	Anlaşmalı kargo no şimdimi vereceksiniz		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3e641063427c570b6a3e4a35cd67a84757531ab9fed1d48a9ba1202039192ea5	Alt yapı sorgulamasında bulunalım		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3e797fa65db7ff68747fad81922cc1e2a5a5cc0fbdd8a3bb71ecb248eb6fd555	Anladım Gülay Hanım teşekkürler.		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3e8413e73fabb835122538c5048f55962f3565861c789625d43101fd5dd8297a	Arıza kaydı oluşturmak istiyorum		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3e8f66528336a77ab6cec462a5bd9927e980705e7051fff85b3009e7e0a9fc6d	Ceyhun Şenol		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3e99537730bdef1c510641838d259154f463558e34562c8b37ef64ed6da03224	Demiştiniz yapabilir miyiz		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3eb5a3c37e91b26614983c80af008d01fe489be4302858d05819fe568b81dbff	Alt yapı sorgulaması yapabilirmisiniz		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3ebd55b9bb1696118848903cd886c0b6b46b0adaaf94947d651b39e7456b26ec	Daha öncesinde ne kadardi		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3ec5acdce6118b60255442aef60f1cb1d7ff63095cf419b6053c4990354a64e4	Anlaşmalı kargonuz sadece mng mi		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3eca968d8824abf364e595fa8c131eb051a5076c59dadda6fa9dee4050a5ceba	Ama dayeni modemi dubara bağladım		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3ecf4f22f02e3fc3e10301eeeca9bd0686094c02752ac45c76d90683472cd415	Alt yapı olmadan işlem başlatılamaz.		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3ee17b45c485ae41535989a61e9a7cd9a81f297b055c446ea05eb1625cf7e33f	Anladım , teşekkür ederim , kolay gelsin		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3eebcb5c1e2676735c051f2103befd40d5d5748c2583ec8f0319f0879cc36a79	Alt yapı mevcut ise başvuru sürecinde yardımcı olabiliriz		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3eeeb77207b2b2aa948b765c647edfe3f5a2edd0f0c3bcf5fac2b8c9a0c76a63	Apartmana gelen hız a indirin		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3f0239891b7b4bc10f1a1150f534faf92c6c983335019aff65b733ae3e75d9d6	Anlaşmalı kargo numarasını verebilimrisiniz		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3f30b4a210c37623e04da59c95ecf0c695fc7d15b0986a5547b153b663248b39	Arama vs yapacak mısınız?		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3f334d77c2fb5c82b008daa22352b4dddc4d11ea3ceae94df1a1005377dcafee	Destek alabilirmiyim		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3f34209ecc4832ce847828f8d8dd537e3228b1d29e7ea76ab0a8a6ae68544ffd	Alt yapim turktelekom fiber		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3f3591eae76d67cc8c4447277843accf83b6334778cd764b0c2010db50d568d9	Cuma gününden bu yana bekliyorum gerçekten mobil netimiz yetmiyor bir an önce kurulsun artık		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3f41314977a3ab2722ffe94de529c00b68cd2e0b4e417cd06bacab5a33587ee7	Cok tsk ler, ilginiz icin		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3f47a7f789b4b396b083a43cb93c82b0b8d8943de73e339d3407742bb420b318	Anlıyorum altyapı sorgulama panelinizde sorun ar sanırım peki teşekkürler		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3f4d48a85352c59a45b6b6c38e04251f8411feffa547484a30c94a32ea117031	Deneme imkanı ve süresi varmı		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
3f5a518cb60b85ab609caaddd5f86e76a4037a42dc2167d32ff5f0a46f44d3d7	Aynı hat değerlerinden bize geçebilirsiniz. altyapınızın desteklediği kadar internet hizmeti verebiliriz		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
